Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenureRatio,IncomePerAge,PromotionLag,Attrition
37.0,2,2,5.0,3.0,1,2.0,1,1.0,3.0,7,4.0,1,10281.0,2.1735092982411395,0,11.0,2.0,0.3911697660803798,19.476376725125316,1.6088302339196203,2.0,11.0,7.60883023391962,6.130905818718671,6.044151169598101,0.6626496388489853,283.7237662831983,0.0,1
38.0,2,2,2.0,3.0,1,2.0,0,1.0,1.0,8,4.0,2,2779.0,4.818878124568945,0,13.0,3.0,0.7270406251436851,8.089284376005796,1.5459187497126299,2.0,5.0,5.0892843760057955,0.7270406251436851,0.0,0.5309284975555199,73.78694299682743,0.0,1
32.0,2,0,12.0,3.0,1,2.0,0,2.0,1.0,1,1.0,0,2751.0,1.0,0,14.0,3.0,0.0,9.626829253285894,2.046646343339263,3.0,9.0,7.243445111634053,4.621722555817026,7.720121939964421,0.775382316859324,86.12267379828961,0.0,1
31.0,2,1,1.0,3.0,3,4.0,1,2.0,1.0,6,1.0,1,2302.0,1.0,1,11.0,1.0,0.04437666353323677,3.0887533270664735,2.0,3.0,3.0,2.0,2.044376663533237,1.9112466729335265,0.7536965760723187,73.97554558675196,0.04437666353323677,1
26.0,2,1,15.0,3.0,1,2.0,0,2.0,1.0,1,2.0,0,2743.0,0.14780646665299224,0,11.0,2.0,0.8521935333470078,7.113161200082047,2.1478064666529924,2.0,6.0,6.260967666735039,1.1478064666529924,0.2956129333059845,0.7613787015548525,103.90498371680683,0.0,1
43.0,1,0,9.0,3.0,1,2.0,0,3.0,1.0,1,3.0,1,2934.0,1.0,0,11.0,3.0,0.03542236841854507,6.0,4.0,3.0,6.0,3.964577631581455,0.03542236841854507,2.0,0.8571,68.62580515776054,0.0,1
57.0,2,2,5.0,4.0,2,3.0,1,3.0,4.0,3,2.0,2,17419.0,6.670948634630129,1,13.0,3.0,0.0,27.01926885583558,2.0,2.0,18.0,12.032114759725967,6.0192688558355805,8.0,0.6463298399176118,304.5746754064136,0.0,1
21.0,2,1,10.0,2.0,1,1.0,0,2.0,1.0,2,3.0,2,2623.0,1.0,0,19.0,3.0,0.06841051168101009,2.0,2.1710262792025254,1.0,2.0,2.0,2.0,2.0,0.6667,122.20816701829798,0.0,1
35.0,2,1,3.0,4.0,1,3.0,0,3.0,3.0,7,2.0,1,7501.0,1.0,0,12.0,1.0,0.5295746909530945,9.735212654523453,2.264787345476547,3.0,9.0,8.0,4.794362036429642,7.0,0.9066904351561634,217.9505108534248,0.0,1
50.0,1,2,6.0,2.0,1,2.0,1,3.0,2.0,7,3.0,2,6776.0,4.1255638423101075,0,13.0,1.0,1.2813909605775269,16.31165423653484,3.718609039422473,3.0,4.0,3.0,0.7186090394224732,2.4372180788449462,0.2811291311049592,135.53730829361456,0.0,1
33.0,2,1,17.0,1.0,3,2.0,1,1.0,1.0,2,1.0,2,3915.0,0.7473509060391149,0,19.0,1.0,0.0,8.98940362415646,3.868377265097787,3.0,8.0,2.0,4.48410543623469,5.989403624156459,0.8598839564964196,116.818239768095,2.9894036241564597,1
48.0,2,1,27.0,2.0,3,1.0,1,2.0,2.0,7,1.0,2,4284.0,2.994917860181974,0,19.0,1.0,0.010164279636051932,19.92376790272961,2.0101642796360517,3.0,3.0,2.9898357203639483,0.994917860181974,2.984753580545922,0.19037904507233097,87.4696915119788,0.0,1
26.0,2,1,3.0,2.0,3,2.0,1,2.0,1.0,2,2.0,0,2364.0,2.521428535751249,0,13.0,1.0,0.6957142928497502,8.912857121450749,2.0,2.0,8.0,7.0,0.6957142928497502,7.0,0.8466347152768303,88.09407149671512,0.0,1
30.0,2,1,27.0,2.0,3,3.0,1,2.0,1.0,2,2.0,2,3477.0,0.04878358167317309,0,11.0,2.0,0.0,5.804865673307308,2.048783581673173,3.0,4.0,3.902432836653654,1.048783581673173,3.902432836653654,0.711977901512357,112.75003298063604,0.0,1
31.0,2,1,13.0,3.0,5,2.0,1,3.0,1.0,2,1.0,2,3060.0,1.9347949611984758,1,20.0,2.0,0.4673974805992379,9.413154650786282,1.298903779101143,2.0,1.0,0.0,0.0,0.0,0.2896711337303429,112.74919951517253,0.0,1
26.0,2,1,17.0,3.0,1,3.0,0,2.0,1.0,6,2.0,2,2394.0,1.0,1,13.0,3.0,0.09469506851987575,7.734853808144349,2.0,3.0,7.0,1.9242439451840996,6.734853808144349,6.734853808144349,0.8741692351410482,88.96734251515241,4.8106098629602485,1
20.0,1,1,10.0,2.0,3,3.0,1,2.0,1.0,2,1.0,2,2602.0,1.0,0,15.0,1.0,0.0,1.109468860054454,2.0,2.0,1.0,0.21893772010890777,0.21893772010890777,0.21893772010890777,0.5182484589710774,129.45265569972773,0.0,1
28.0,1,0,20.0,3.0,1,1.0,0,2.0,1.0,1,2.0,1,2870.0,1.0,0,11.0,1.0,0.0,1.5276003451596631,2.211040138063865,3.0,1.0,0.42208027612773025,0.0,0.21104013806386512,0.5376812166513032,101.89200608635474,0.0,1
42.0,2,2,11.0,3.0,2,3.0,1,3.0,4.0,3,1.0,2,13810.0,0.0426233242747589,1,12.0,2.0,0.008524664854951847,22.017049329709902,2.0,2.0,17.0,8.940327346015337,7.444589678442813,13.914753351450482,0.7776335302555051,327.85557627264086,0.0,1
38.0,2,1,7.0,3.0,1,3.0,1,3.0,1.0,6,1.0,1,2404.0,6.63089784256459,1,20.0,3.0,0.15379256559808763,7.569380816325355,2.061517026239235,1.0,1.0,1.938482973760765,1.87696594752153,1.87696594752153,0.2392894298892595,63.13855475918777,0.0,1
28.0,2,1,1.0,3.0,5,1.0,1,2.0,1.0,2,1.0,0,2362.0,5.4145313456873065,0,13.0,2.0,0.11709373086253871,10.648718807412383,2.0,1.0,8.0,7.0,0.11709373086253871,7.0,0.7662643192168066,82.56824512973725,0.0,1
51.0,2,2,2.0,3.0,1,2.0,1,2.0,5.0,7,2.0,2,19041.0,4.580395102218083,1,13.0,2.0,0.0,27.290197551109042,2.0,3.0,18.0,12.322355591996274,4.354513632883508,9.45176293866915,0.6375415353449356,373.67948631203603,0.0,1
35.0,2,1,5.0,3.0,1,3.0,1,2.0,1.0,2,1.0,0,2070.0,3.7195411583337403,1,21.0,4.0,0.0,6.5325685972229,3.0,2.0,2.0,2.0,0.0,2.0,0.402269948038016,60.346261573243744,0.0,1
34.0,2,2,18.0,3.0,1,2.0,1,2.0,2.0,7,3.0,1,5924.0,1.0,1,20.0,4.0,0.0,9.571318941919575,2.428681058080426,3.0,9.0,7.0,3.9992325934370188,6.571318941919574,0.9051990023714681,171.47423408949015,0.0,1
37.0,2,2,3.0,3.0,1,2.0,1,3.0,1.0,2,2.0,1,2081.0,2.324224020213129,1,13.0,3.0,1.0,12.918016181918164,3.6552800252664115,3.0,1.0,0.0,0.0,0.0,0.20204959545204593,55.439613701685126,0.0,1
41.0,2,2,18.0,3.0,1,4.0,1,2.0,3.0,7,1.0,1,10556.0,6.447005085988296,0,15.0,2.0,0.45622109200260075,17.281105460013002,3.0,3.0,8.0,7.437789079973992,4.175115631989597,0.0,0.5070143567950586,259.15761190083873,0.0,1
35.0,2,1,14.0,3.0,1,2.0,0,3.0,1.0,1,1.0,2,2738.0,1.8130427181559092,0,16.0,2.0,0.0,17.32246440153674,1.271014239385303,3.0,15.0,12.18695728184409,6.619203721997765,13.05145016215144,0.8605793072613904,76.98136157900508,0.0,1
22.0,2,1,4.0,3.0,1,2.0,1,2.0,1.0,2,2.0,2,2041.0,1.0,1,14.0,3.0,0.2660900810462983,1.7339099189537017,2.7339099189537017,2.0,1.0,1.4678198379074034,0.0,1.4678198379074034,0.622342783489582,93.03851850957595,0.0,1
18.0,2,1,3.0,2.0,1,2.0,1,3.0,1.0,2,3.0,2,1491.0,1.0,0,12.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,82.85396461514617,0.0,1
29.0,2,2,23.0,3.0,1,2.0,0,3.0,3.0,7,3.0,1,7613.0,1.0,0,20.0,3.0,2.1704020101288672,10.0,2.8681608040515467,2.0,10.0,4.527356783793812,1.395517587845359,8.736321608103093,0.9091,260.34869387007694,0.0,1
43.0,2,2,12.0,3.0,3,1.0,1,3.0,3.0,4,3.0,1,10060.0,5.103784895149006,1,11.0,1.0,1.367928298383002,23.83014595165931,1.2452855322553344,3.0,6.0,5.773572338723327,3.0188578709786618,2.7547144677446656,0.24350945557739587,237.42754239512283,0.0,1
30.0,2,2,3.0,4.0,1,3.0,0,3.0,3.0,7,2.0,1,7462.0,0.842659340297474,0,11.0,1.0,0.0,9.842659340297473,1.842659340297474,3.0,9.0,7.842659340297474,4.472021979107578,7.0,0.8919341340264544,243.37772176557317,0.0,1
31.0,2,1,2.0,3.0,1,1.0,1,1.0,1.0,2,2.0,2,1343.0,1.0,0,12.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.5,43.333135667156974,0.0,1
26.0,2,1,1.0,3.0,1,2.0,1,1.0,1.0,2,3.0,2,1379.0,1.0,0,12.0,2.0,0.0,0.6659911212547621,2.6659911212547622,3.0,0.0,0.0,0.0,0.0,0.33299556062738106,55.54701120002059,0.0,1
20.0,1,1,11.0,1.0,1,3.0,1,2.0,1.0,2,3.0,2,1933.0,1.95476012520407,1,12.0,3.0,0.0,1.432140187806105,1.3354151095535614,3.0,0.0,0.477380062602035,0.0,0.7160700939030525,0.13638748388540142,97.81968745611107,0.0,1
28.0,2,1,23.0,3.0,1,2.0,1,2.0,1.0,2,2.0,2,2028.0,4.720361402038955,1,14.0,2.0,0.06990964949026135,5.650451752548693,3.8601807010194773,3.0,3.0,1.8601807010194773,0.0,2.790271051529216,0.5664084510263954,72.10422103337538,0.0,1
30.0,2,2,1.0,3.0,2,2.0,1,2.0,2.0,7,1.0,2,9700.0,0.894165906171416,1,12.0,3.0,0.894165906171416,9.894165906171416,3.788331812342832,3.0,9.0,7.894165906171416,5.7883318123428324,7.0,0.8975535003633015,318.50512028575594,0.0,1
37.0,2,1,11.0,4.0,1,2.0,0,3.0,1.0,8,1.0,2,2753.0,1.9030277858812372,0,15.0,3.0,0.30100926196041233,15.591925904316701,1.0,2.0,13.0,11.193944428237526,5.54343979725732,9.785870332554227,0.8169493076356256,73.65249192167373,0.0,1
41.0,2,2,10.0,3.0,1,1.0,1,1.0,2.0,7,3.0,2,5338.0,8.0,0,13.0,2.0,0.0,7.378443079570012,2.189221539785006,2.0,4.0,2.810778460214994,0.8107784602149941,3.189221539785006,0.5,130.32264616499114,0.0,1
35.0,2,1,8.0,4.0,3,2.0,1,2.0,1.0,2,1.0,2,3416.0,6.408185663851751,0,21.0,2.0,0.0,9.40818566385175,4.059181433614825,2.0,4.0,2.6449113983110504,0.0,2.6449113983110504,0.4007040768441242,98.16958070078816,0.0,1
30.0,2,1,1.0,3.0,5,1.0,1,2.0,1.0,6,1.0,1,2362.0,6.096711779537731,0,13.0,3.0,0.03868471181509259,10.69052230547926,2.0386847118150926,1.0,8.0,6.7292070172943514,0.0,6.7292070172943514,0.7306576440924537,79.88636394843397,0.0,1
33.0,2,1,11.0,3.0,1,4.0,1,3.0,1.0,6,1.0,1,2399.0,4.207179947380099,1,17.0,4.0,0.0,8.0,2.0,1.0,4.0,2.0,4.327350043849918,4.327350043849918,0.532528854846948,74.22165433705266,2.327350043849918,1
36.0,2,1,11.0,3.0,3,1.0,1,3.0,3.0,7,2.0,1,10036.0,6.302321299429671,1,11.0,2.0,2.060464259885934,16.27442888136879,4.197678700570329,3.0,1.0,0.24185703954373672,0.0,0.24185703954373672,0.0791085042436512,274.119173196791,0.0,1
33.0,2,2,6.0,3.0,1,1.0,1,1.0,2.0,7,3.0,1,6074.0,1.0154355122641443,1,23.0,3.0,0.0,9.015435512264144,3.0,2.0,8.0,7.0,0.03601619528300337,6.005145170754715,0.8981400207721706,178.75521874193393,0.0,1
30.0,2,1,7.0,3.0,1,1.0,0,1.0,1.0,6,1.0,1,2127.0,1.3601061651837998,1,11.0,3.0,0.0,7.5401592477757,3.8199469174081,1.0,6.0,6.0997345870405,0.0,6.2797876696324,0.7829208535625025,69.66339567736125,0.0,1
33.0,2,2,20.0,2.0,1,1.0,1,2.0,2.0,7,2.0,2,5881.0,3.457250323049847,1,12.0,1.0,0.0,7.771374838475077,1.6858754845747705,2.0,1.0,0.6858754845747705,0.0,0.7713748384750765,0.22859047050765818,175.83388480698173,0.0,1
32.0,1,1,26.0,4.0,3,1.0,1,2.0,1.0,7,3.0,2,4496.0,1.4564934536531604,0,21.0,2.0,0.0,13.178311783424311,3.908701309269368,2.0,11.0,6.54350654634684,2.908701309269368,7.360909164885575,0.8180012783642809,138.42593095863228,0.0,1
30.0,2,1,7.0,3.0,1,2.0,0,2.0,1.0,2,3.0,1,2179.0,5.996639665559671,1,11.0,2.0,0.9988798885198905,6.0044804459204375,0.5028002787002737,1.0,4.0,2.0,0.9988798885198905,2.0011201114801094,0.5711672408344333,72.64925553538838,0.0,1
36.0,2,1,3.0,3.0,1,2.0,1,3.0,1.0,2,2.0,1,2079.0,1.887636529920486,1,12.0,3.0,1.0,8.988728769284375,3.1095456624006075,3.0,1.0,0.0,0.0,0.0,0.30028178076789064,56.699168611179395,0.0,1
19.0,1,1,8.0,2.0,3,3.0,0,2.0,1.0,2,1.0,2,2591.0,1.0,0,14.0,1.0,0.0,1.0,2.243364196215065,3.0,1.0,0.0,0.0,0.0,0.5,131.20465277126456,0.0,1
24.0,2,0,11.0,3.0,1,2.0,0,3.0,1.0,1,2.0,2,2722.0,1.0,0,15.0,4.0,0.0,1.258688330697908,0.5,3.0,1.0,0.517376661395816,0.517376661395816,0.517376661395816,0.5431233447273413,116.73705206162585,0.0,1
52.0,2,2,3.0,3.0,2,3.0,1,3.0,4.0,3,1.0,2,18680.0,4.034335677063535,1,12.0,3.0,0.8068671354127069,23.613734270825415,2.0,2.0,7.0,3.3519300521110513,2.255363619817405,5.931328645872931,0.31251920690855695,354.6000490363257,0.0,1
27.0,1,1,1.0,3.0,1,1.0,0,2.0,1.0,2,3.0,1,2910.0,2.8318035510640307,1,15.0,3.0,0.9159017755320153,4.663607102128061,3.126147336701977,3.0,2.0,1.8318035510640307,1.0,1.8318035510640307,0.5,107.45660569968723,0.08409822446798465,1
29.0,2,1,17.0,2.0,3,3.0,1,2.0,1.0,2,3.0,1,2436.0,1.652867153006586,1,20.0,1.0,0.0,3.285035035523051,2.673566423496707,2.0,1.0,0.32643357650329297,0.673566423496707,0.9793007295098789,0.4818502931464169,81.45588803032332,0.673566423496707,1
41.0,2,2,6.0,2.0,2,2.0,1,1.0,2.0,7,3.0,2,5298.0,6.239377249235318,0,15.0,1.0,0.0,9.200778438455853,2.4401556876911705,2.0,2.0,1.6795329369264884,0.5598443123088295,1.6795329369264884,0.3137701285378658,128.72275376315787,0.0,1
42.0,2,2,14.0,2.0,2,1.0,0,3.0,3.0,7,4.0,1,7928.0,0.8841561432197423,0,11.0,3.0,0.8841561432197423,9.884156143219743,1.8841561432197422,3.0,9.0,7.0,0.8109069974618036,5.2316877135605155,0.8964614352252739,190.48672438702178,0.0,1
35.0,2,2,14.0,3.0,2,1.0,0,3.0,3.0,7,2.0,2,10011.0,6.941738404966997,1,12.0,2.0,2.1883476809933993,14.739827828079207,3.558261595033003,3.0,1.0,0.7533907239735975,0.0,0.7533907239735975,0.12882957837023368,279.5107382306817,0.0,1
36.0,2,2,1.0,4.0,3,1.0,1,1.0,3.0,7,3.0,1,10607.0,4.963710381389101,1,11.0,3.0,0.0,16.972782786041826,2.0,1.0,14.0,1.0635068325690749,7.5,7.009072404652725,0.7792107589234988,287.0772009260598,6.441029369757287,1
32.0,2,1,15.0,2.0,3,3.0,1,2.0,1.0,2,4.0,1,2436.0,4.274717681999367,1,14.0,2.0,0.8186794204998418,6.730755943498893,2.1813205795001585,1.0,4.0,3.274717681999367,0.18132057950015823,3.274717681999367,0.5455185757797912,75.68397555726162,0.18132057950015823,1
22.0,2,1,9.0,1.0,3,2.0,1,3.0,1.0,2,1.0,1,2394.0,1.1284487180931912,1,16.0,3.0,0.12844871809319136,1.5137948723727654,4.178878204767021,3.0,1.0,0.2568974361863827,0.0,0.2568974361863827,0.5,106.72260422820771,0.0,1
37.0,2,2,13.0,2.0,1,1.0,1,1.0,2.0,7,3.0,2,5413.0,6.566685896531164,0,13.0,3.0,1.4333141034688368,7.0,2.0,2.0,2.0,2.283342948265582,1.7166570517344184,2.283342948265582,0.3208357370663954,146.61803430894042,0.0,1
26.0,1,1,21.0,3.0,1,1.0,0,2.0,1.0,2,2.0,2,2864.0,1.0,1,12.0,1.0,0.0,1.0,2.046069296845544,3.0,1.0,0.0,0.01842771873821747,0.0,0.5,106.78189995640064,0.01842771873821747,1
36.0,2,2,17.0,1.0,2,3.0,0,2.0,3.0,7,1.0,1,7326.0,2.728963135570049,0,16.0,1.0,1.6483611758387684,12.296722351677538,2.5677592161074876,1.0,9.0,7.567759216107488,1.7032776483224632,8.703277648322462,0.7509788834556108,212.3523335376206,0.0,1
38.0,2,1,7.0,3.0,1,1.0,1,2.0,1.0,2,1.0,0,2158.0,2.6802430054824375,1,13.0,2.0,0.0,9.520364508223656,3.1598784972587812,1.0,4.0,2.7993924862939057,0.0,3.639513989035125,0.44536186349814066,57.17490116813614,0.0,1
32.0,2,1,8.0,2.0,3,4.0,1,3.0,2.0,7,3.0,1,4813.0,3.745058480116376,0,15.0,2.0,0.6078487885548034,8.431395154219214,2.6078487885548034,3.0,7.0,3.215697577109607,1.0,1.3921512114451966,0.7766705358949572,150.43316833705143,0.0,1
36.0,2,2,19.0,2.0,1,2.0,1,2.0,2.0,7,3.0,2,5929.0,3.897486617119167,1,12.0,1.0,0.0,8.0,0.9102513382880832,2.0,1.0,0.7179892936953336,0.0,1.7179892936953336,0.21082871289428184,164.92669118653117,0.0,1
36.0,1,2,1.0,2.0,1,1.0,1,1.0,2.0,7,2.0,2,6733.0,6.246301165949481,1,14.0,2.0,0.49260233189896163,10.492602331898961,2.2463011659494807,3.0,1.0,0.7389034978484426,0.0,0.24630116594948082,0.1136679880856854,191.77327849277492,0.0,1
28.0,2,1,21.0,1.0,1,3.0,1,2.0,1.0,6,4.0,2,2455.0,1.0,0,21.0,2.0,0.0,1.0,3.2111930181292556,2.0,1.0,0.21119301812925573,0.7888069818707443,0.0,0.5,85.30802406369934,0.7888069818707443,1
42.0,2,1,15.0,3.0,3,3.0,1,2.0,1.0,2,2.0,1,2431.0,8.23936978703865,1,16.0,4.0,0.8262465246924332,6.347506950615133,3.6524930493848666,2.0,1.0,0.3475069506151336,0.3475069506151336,0.3475069506151336,0.15667865059189004,57.533554772278606,0.0,1
36.0,2,1,4.0,3.0,3,3.0,1,3.0,2.0,7,2.0,1,4821.0,4.91658356583604,0,11.0,1.0,1.5417082170819796,6.7708541085409895,2.0,3.0,4.0,2.0,1.0,3.54170821708198,0.6127177802177971,132.18939008190267,0.0,1
40.0,2,2,22.0,2.0,1,2.0,1,2.0,2.0,7,3.0,1,6380.0,2.105404223487324,1,12.0,1.0,1.894595776512676,8.0,4.3682447206408455,3.0,5.0,4.0,1.0,0.15810633523098616,0.6608447953852791,158.26729760631574,0.0,1
25.0,2,1,21.0,3.0,3,1.0,1,1.0,1.0,6,3.0,2,2293.0,1.1663775869322723,1,12.0,2.0,0.16637758693227234,1.8318879346613617,2.0,2.0,1.0,0.0,0.3327551738645447,0.8336224130677277,0.464345283120414,89.4128752639522,0.3327551738645447,1
46.0,2,2,2.0,2.0,2,1.0,1,1.0,2.0,7,3.0,2,5372.0,8.385492146266067,0,13.0,3.0,0.0,19.33574868051417,2.0,2.0,1.0,0.6870471224035937,0.22901570746786448,0.6870471224035937,0.14665789873252233,114.90086210233198,0.0,1
22.0,1,1,3.0,1.0,1,2.0,0,2.0,1.0,6,2.0,2,3933.0,5.0,1,15.0,3.0,0.29142799539737063,4.582855990794741,3.437141993096056,3.0,2.0,2.0,0.7085720046026294,2.0,0.36668978012608056,172.40709479253744,0.0,1
29.0,2,1,8.0,3.0,1,2.0,0,1.0,1.0,2,2.0,1,2151.0,3.6321305578245573,1,11.0,3.0,0.5264261115649115,6.473573888435088,2.15750860952281,2.0,5.0,4.367869442175443,0.5264261115649115,4.367869442175443,0.7151770325288929,72.85942955537404,0.0,1
28.0,2,1,16.0,3.0,3,2.0,1,2.0,1.0,2,3.0,0,2366.0,5.057920460558798,0,12.0,1.0,0.9420795394412017,6.289602302793991,2.0,1.0,4.0,1.3475227633527898,0.0,3.231681842235193,0.5817445942558014,84.36102577687332,0.0,1
30.0,2,2,2.0,4.0,1,2.0,0,3.0,3.0,7,2.0,1,7460.0,1.0,0,11.0,1.0,0.18673604439463504,10.0,2.074694417757854,2.0,10.0,7.7012223289685835,3.775916746726438,7.149388835515708,0.9091,241.92440438033736,0.0,1
32.0,2,1,15.0,2.0,3,3.0,1,2.0,1.0,6,4.0,1,2436.0,4.409658636794591,1,14.0,2.0,0.8524146591986477,6.966902614390534,2.1475853408013523,1.0,4.0,3.4096586367945907,0.14758534080135233,3.4096586367945907,0.5473942550514448,75.3371773034379,0.14758534080135233,1
54.0,2,1,2.0,1.0,3,3.0,1,2.0,2.0,7,3.0,2,5157.0,3.980296745501294,0,15.0,2.0,0.0,11.990148372750648,3.0,2.0,8.0,6.950741863753235,7.0,3.039406508997412,0.6920477983424166,93.83182195269922,0.049258136246765005,1
25.0,1,1,19.0,3.0,1,1.0,1,1.0,1.0,6,3.0,2,2287.0,1.0,1,14.0,2.0,0.32394774281324556,1.6478954856264911,2.0,2.0,1.0,0.6478954856264911,0.0,1.3239477428132456,0.5809869357033114,91.662719802958,0.0,1
41.0,2,2,6.0,2.0,2,3.0,1,2.0,3.0,7,2.0,2,9602.0,0.5540416929896785,0,18.0,2.0,0.0,9.0,2.5540416929896788,3.0,8.0,7.554041692989679,4.0,7.0,0.8554041692989679,237.9456641312874,0.0,1
30.0,2,1,13.0,3.0,1,1.0,1,2.0,1.0,6,1.0,2,1201.0,1.0,0,13.0,3.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.5,39.60157534880984,0.0,1
29.0,2,2,8.0,3.0,2,4.0,1,2.0,2.0,7,1.0,2,5334.0,5.18879171845709,0,17.0,3.0,0.4056041407714547,8.028020703857273,2.405604140771455,2.0,5.0,2.1887917184570904,0.5943958592285453,4.0280207038572735,0.5762266892751804,185.53918685787104,0.0,1
32.0,2,1,9.0,3.0,3,4.0,1,3.0,2.0,2,3.0,1,4774.0,5.314714177160647,0,14.0,2.0,0.3836122604056218,7.534449041622487,2.383612260405622,3.0,6.0,2.7672245208112436,1.0,1.6163877395943782,0.7009458603389784,149.19986743223092,0.0,1
38.0,2,1,2.0,2.0,1,1.0,1,2.0,1.0,2,1.0,2,3648.0,1.934373855425987,1,22.0,2.0,0.06562614457401295,10.737495421703947,2.065626144574013,4.0,1.0,0.4593830120180906,0.32813072287006473,0.3937568674440777,0.13525621865924603,97.0436557286828,0.0,1
22.0,1,1,3.0,1.0,1,2.0,0,2.0,1.0,2,2.0,2,3918.0,5.0,1,15.0,3.0,0.17848705259255904,4.3569741051851185,3.2677305788888384,3.0,2.0,2.0,0.821512947407441,2.0,0.3795989298886705,174.18704405114127,0.0,1
23.0,2,1,13.0,2.0,1,3.0,1,3.0,1.0,6,2.0,2,2234.0,1.0,1,15.0,1.0,1.0,1.7436670584774492,2.6281664707612755,1.0,1.0,0.7436670584774492,0.0,0.7436670584774492,0.5929583823096811,94.61962300470049,0.0,1
43.0,2,2,7.0,2.0,2,2.0,1,2.0,2.0,7,3.0,2,9636.0,1.0,1,15.0,4.0,0.1812143566429063,9.181214356642906,3.181214356642906,3.0,9.0,8.0,4.362428713285812,7.0,0.9016490506454504,229.89347456337492,0.0,1
24.0,2,1,1.0,1.0,3,1.0,1,3.0,1.0,2,1.0,0,3161.0,0.7474912503116178,1,14.0,2.0,0.2525087496883822,5.747491250311618,3.747491250311618,3.0,4.0,3.0,0.7474912503116178,3.4949825006232356,0.702280583514833,128.17034309397852,0.0,1
28.0,2,1,2.0,4.0,3,1.0,1,3.0,1.0,2,3.0,2,3484.0,1.9989705201543666,0,11.0,3.0,0.0,4.9969115604631,4.49845578023155,1.0,0.0,0.002058959691266793,0.002058959691266793,0.002058959691266793,0.0006863542130837853,124.45838371664235,0.0,1
26.0,2,1,5.0,1.0,1,3.0,1,2.0,1.0,2,3.0,2,3699.0,1.0,1,16.0,2.0,1.0,6.6821234334464865,2.8410617167232433,3.0,6.0,6.205308583616217,4.205308583616217,5.364246866892974,0.8418931555934516,141.171211870636,0.0,1
18.0,2,1,6.0,1.0,1,2.0,1,3.0,1.0,2,2.0,2,1891.0,1.0,1,12.0,4.0,0.0,0.0,1.6713485419214609,3.0,0.0,0.0,0.0,0.0,0.0,105.10061784568555,0.0,1
22.0,1,1,4.0,1.0,1,3.0,1,2.0,1.0,2,2.0,2,3885.0,4.77721453983132,1,16.0,3.0,0.055696365042170126,4.05569636504217,2.94430363495783,2.0,2.0,2.0,0.9443036349578299,2.0,0.4148542205567468,173.09791266514554,0.0,1
28.0,2,1,23.0,2.0,3,3.0,1,2.0,1.0,6,3.0,1,2436.0,1.0,1,23.0,2.0,0.25548404923429746,1.0,2.897806380306281,2.0,1.0,0.0,0.897806380306281,0.0,0.5,85.36924475659599,0.897806380306281,1
52.0,1,2,14.0,3.0,1,1.0,1,4.0,4.0,7,2.0,1,13621.0,5.708419548923132,1,16.0,3.0,0.0,23.708419548923132,2.0,2.0,15.0,5.979468421230962,2.562629323384698,6.833678195692528,0.6213729124232493,260.7871397347824,0.0,1
29.0,2,2,13.0,3.0,2,2.0,0,2.0,2.0,7,2.0,2,5315.0,6.945951807576276,0,15.0,2.0,0.0,7.418927711364414,2.472975903788138,2.0,4.0,2.527024096211862,0.5270240962118621,2.945951807576276,0.537629520469527,181.74512709994946,0.0,1
19.0,0,1,19.0,1.0,2,4.0,1,3.0,1.0,2,2.0,2,1695.0,1.0,1,19.0,3.0,0.1740792342001034,0.1740792342001034,2.1740792342001036,2.0,0.0,0.0,0.1740792342001034,0.0,0.0870396171000517,86.36176151071292,0.1740792342001034,1
21.0,2,1,7.0,1.0,1,1.0,0,2.0,1.0,2,2.0,2,2662.0,1.0,0,15.0,2.0,0.0,1.2983744309899925,2.7016255690100075,2.0,1.0,0.5967488619799852,1.2983744309899925,0.5967488619799852,0.5497390176460317,126.80317771235572,0.7016255690100074,1
21.0,2,1,11.0,2.0,1,3.0,1,1.0,1.0,2,1.0,2,1438.0,1.0,1,12.0,1.0,0.16005283532752812,1.0,4.09986791168118,2.0,1.0,0.0,0.8399471646724719,0.0,0.5,67.00746051473533,0.8399471646724719,1
23.0,2,1,8.0,1.0,5,3.0,1,3.0,1.0,6,2.0,2,2481.0,1.0,0,20.0,1.0,0.0,1.0,2.454354439966391,2.0,1.0,0.2271772199831955,0.0,0.0,0.5,107.23942546157878,0.0,1
32.0,2,2,13.0,2.0,1,1.0,1,1.0,2.0,7,3.0,2,5413.0,6.0,0,14.0,3.0,1.5398926339371322,6.769946316968566,2.0,2.0,2.0,2.230053683031434,1.769946316968566,2.0,0.32393925372630283,166.79925301541346,0.0,1
